  Time                 , V(C1:2)              , V(V1:+)              
  5.382208720227e-003  ,3.351885410321e+000  ,5.000000000000e+000  
  5.383208743115e-003  ,3.355388390707e+000  ,5.000000000000e+000  
  5.384208766004e-003  ,3.358883925695e+000  ,5.000000000000e+000  
  5.385208788892e-003  ,3.362372031107e+000  ,5.000000000000e+000  
  5.386208811780e-003  ,3.365852722736e+000  ,5.000000000000e+000  
  5.387208834668e-003  ,3.369326016339e+000  ,5.000000000000e+000  
  5.388208857556e-003  ,3.372791927640e+000  ,5.000000000000e+000  
  5.389208880445e-003  ,3.376250472330e+000  ,5.000000000000e+000  
  5.390208903333e-003  ,3.379701666066e+000  ,5.000000000000e+000  
  5.391208926221e-003  ,3.383145524472e+000  ,5.000000000000e+000  
  5.392208949109e-003  ,3.386582063140e+000  ,5.000000000000e+000  
  5.393208971997e-003  ,3.390011297626e+000  ,5.000000000000e+000  
  5.394208994885e-003  ,3.393433243456e+000  ,5.000000000000e+000  
  5.395209017774e-003  ,3.396847916121e+000  ,5.000000000000e+000  
  5.396209040662e-003  ,3.400255331080e+000  ,5.000000000000e+000  
  5.397209063550e-003  ,3.403655503758e+000  ,5.000000000000e+000  
  5.398209086438e-003  ,3.407048449550e+000  ,5.000000000000e+000  
  5.399209109326e-003  ,3.410434183814e+000  ,5.000000000000e+000  
  5.400209132215e-003  ,3.413812721880e+000  ,5.000000000000e+000  
  5.401209155103e-003  ,3.417184079041e+000  ,5.000000000000e+000  
  5.402209177991e-003  ,3.420548270561e+000  ,5.000000000000e+000  
  5.403209200879e-003  ,3.423905311671e+000  ,5.000000000000e+000  
  5.404209223767e-003  ,3.427255217566e+000  ,5.000000000000e+000  
  5.405209246655e-003  ,3.430598003414e+000  ,5.000000000000e+000  
  5.406209269544e-003  ,3.433933684348e+000  ,5.000000000000e+000  
  5.407209292432e-003  ,3.437262275468e+000  ,5.000000000000e+000  
  5.408209315320e-003  ,3.440583791843e+000  ,5.000000000000e+000  
  5.409209338208e-003  ,3.443898248512e+000  ,5.000000000000e+000  
  5.410209361096e-003  ,3.447205660478e+000  ,5.000000000000e+000  
  5.411209383985e-003  ,3.450506042714e+000  ,5.000000000000e+000  
  5.412209406873e-003  ,3.453799410163e+000  ,5.000000000000e+000  
  5.413209429761e-003  ,3.457085777734e+000  ,5.000000000000e+000  
  5.414209452649e-003  ,3.460365160304e+000  ,5.000000000000e+000  
  5.415209475537e-003  ,3.463637572720e+000  ,5.000000000000e+000  
  5.416209498425e-003  ,3.466903029796e+000  ,5.000000000000e+000  
  5.417209521314e-003  ,3.470161546316e+000  ,5.000000000000e+000  
  5.418209544202e-003  ,3.473413137032e+000  ,5.000000000000e+000  
  5.419209567090e-003  ,3.476657816663e+000  ,5.000000000000e+000  
  5.420209589978e-003  ,3.479895599900e+000  ,5.000000000000e+000  
  5.421209612866e-003  ,3.483126501400e+000  ,5.000000000000e+000  
  5.422209635755e-003  ,3.486350535789e+000  ,5.000000000000e+000  
  5.423209658643e-003  ,3.489567717664e+000  ,5.000000000000e+000  
  5.424209681531e-003  ,3.492778061589e+000  ,5.000000000000e+000  
  5.425209704419e-003  ,3.495981582097e+000  ,5.000000000000e+000  
  5.426209727307e-003  ,3.499178293693e+000  ,5.000000000000e+000  
  5.427209750196e-003  ,3.502368210846e+000  ,5.000000000000e+000  
  5.428209773084e-003  ,3.505551348000e+000  ,5.000000000000e+000  
  5.429209795972e-003  ,3.508727719564e+000  ,5.000000000000e+000  
  5.430209818860e-003  ,3.511897339918e+000  ,5.000000000000e+000  
  5.431209841748e-003  ,3.515060223412e+000  ,5.000000000000e+000  
  5.432209864636e-003  ,3.518216384364e+000  ,5.000000000000e+000  
  5.433209887525e-003  ,3.521365837063e+000  ,5.000000000000e+000  
  5.434209910413e-003  ,3.524508595767e+000  ,5.000000000000e+000  
  5.435209933301e-003  ,3.527644674704e+000  ,5.000000000000e+000  
  5.436209956189e-003  ,3.530774088071e+000  ,5.000000000000e+000  
  5.437209979077e-003  ,3.533896850035e+000  ,5.000000000000e+000  
  5.438210001966e-003  ,3.537012974734e+000  ,5.000000000000e+000  
  5.439210024854e-003  ,3.540122476274e+000  ,5.000000000000e+000  
  5.440210047742e-003  ,3.543225368733e+000  ,5.000000000000e+000  
  5.441210070630e-003  ,3.546321666159e+000  ,5.000000000000e+000  
  5.442210093518e-003  ,3.549411382568e+000  ,5.000000000000e+000  
  5.443210116406e-003  ,3.552494531949e+000  ,5.000000000000e+000  
  5.444210139295e-003  ,3.555571128258e+000  ,5.000000000000e+000  
  5.445210162183e-003  ,3.558641185425e+000  ,5.000000000000e+000  
  5.446210185071e-003  ,3.561704717348e+000  ,5.000000000000e+000  
  5.447210207959e-003  ,3.564761737895e+000  ,5.000000000000e+000  
  5.448210230847e-003  ,3.567812260907e+000  ,5.000000000000e+000  
  5.449210253736e-003  ,3.570856300194e+000  ,5.000000000000e+000  
  5.450210276624e-003  ,3.573893869536e+000  ,5.000000000000e+000  
  5.451210299512e-003  ,3.576924982686e+000  ,5.000000000000e+000  
  5.452210322400e-003  ,3.579949653364e+000  ,5.000000000000e+000  
  5.453210345288e-003  ,3.582967895265e+000  ,5.000000000000e+000  
  5.454210368176e-003  ,3.585979722053e+000  ,5.000000000000e+000  
  5.455210391065e-003  ,3.588985147362e+000  ,5.000000000000e+000  
  5.456210413953e-003  ,3.591984184799e+000  ,5.000000000000e+000  
  5.457210436841e-003  ,3.594976847940e+000  ,5.000000000000e+000  
  5.458210459729e-003  ,3.597963150333e+000  ,5.000000000000e+000  
  5.459210482617e-003  ,3.600943105500e+000  ,5.000000000000e+000  
  5.460210505506e-003  ,3.603916726929e+000  ,5.000000000000e+000  
  5.461210528394e-003  ,3.606884028082e+000  ,5.000000000000e+000  
  5.462210551282e-003  ,3.609845022395e+000  ,5.000000000000e+000  
  5.463210574170e-003  ,3.612799723270e+000  ,5.000000000000e+000  
  5.464210597058e-003  ,3.615748144085e+000  ,5.000000000000e+000  
  5.465210619946e-003  ,3.618690298188e+000  ,5.000000000000e+000  
  5.466210642835e-003  ,3.621626198897e+000  ,5.000000000000e+000  
  5.467210665723e-003  ,3.624555859505e+000  ,5.000000000000e+000  
  5.468210688611e-003  ,3.627479293275e+000  ,5.000000000000e+000  
  5.469210711499e-003  ,3.630396513440e+000  ,5.000000000000e+000  
  5.470210734387e-003  ,3.633307533208e+000  ,5.000000000000e+000  
  5.471210757276e-003  ,3.636212365758e+000  ,5.000000000000e+000  
  5.472210780164e-003  ,3.639111024240e+000  ,5.000000000000e+000  
  5.473210803052e-003  ,3.642003521777e+000  ,5.000000000000e+000  
  5.474210825940e-003  ,3.644889871463e+000  ,5.000000000000e+000  
  5.475210848828e-003  ,3.647770086365e+000  ,5.000000000000e+000  
  5.476210871717e-003  ,3.650644179523e+000  ,5.000000000000e+000  
  5.477210894605e-003  ,3.653512163948e+000  ,5.000000000000e+000  
  5.478210917493e-003  ,3.656374052624e+000  ,5.000000000000e+000  
  5.479210940381e-003  ,3.659229858507e+000  ,5.000000000000e+000  
  5.480210963269e-003  ,3.662079594525e+000  ,5.000000000000e+000  
  5.481210986157e-003  ,3.664923273580e+000  ,5.000000000000e+000  
  5.482211009046e-003  ,3.667760908546e+000  ,5.000000000000e+000  
  5.483211031934e-003  ,3.670592512269e+000  ,5.000000000000e+000  
  5.484211054822e-003  ,3.673418097568e+000  ,5.000000000000e+000  
  5.485211077710e-003  ,3.676237677235e+000  ,5.000000000000e+000  
  5.486211100598e-003  ,3.679051264034e+000  ,5.000000000000e+000  
  5.487211123487e-003  ,3.681858870703e+000  ,5.000000000000e+000  
  5.488211146375e-003  ,3.684660509953e+000  ,5.000000000000e+000  
  5.489211169263e-003  ,3.687456194467e+000  ,5.000000000000e+000  
  5.490211192151e-003  ,3.690245936901e+000  ,5.000000000000e+000  
  5.491211215039e-003  ,3.693029749886e+000  ,5.000000000000e+000  
  5.492211237927e-003  ,3.695807646023e+000  ,5.000000000000e+000  
  5.493211260816e-003  ,3.698579637889e+000  ,5.000000000000e+000  
  5.494211283704e-003  ,3.701345738032e+000  ,5.000000000000e+000  
  5.495211306592e-003  ,3.704105958976e+000  ,5.000000000000e+000  
  5.496211329480e-003  ,3.706860313217e+000  ,5.000000000000e+000  
  5.497211352368e-003  ,3.709608813223e+000  ,5.000000000000e+000  
  5.498211375257e-003  ,3.712351471438e+000  ,5.000000000000e+000  
  5.499211398145e-003  ,3.715088300278e+000  ,5.000000000000e+000  
  5.500211421033e-003  ,3.717819312133e+000  ,5.000000000000e+000  
  5.501000000020e-003  ,3.719968787012e+000  ,4.999999900003e+000  
  5.501100000018e-003  ,3.720134715774e+000  ,4.499999910003e+000  
  5.501300009364e-003  ,3.720041056982e+000  ,3.499953179963e+000  
  5.501700028056e-003  ,3.719003037756e+000  ,1.499859719878e+000  
  5.502000000020e-003  ,3.717108666302e+000  ,0.000000000000e+000  
  5.502080003758e-003  ,3.716476045074e+000  ,0.000000000000e+000  
  5.502240006467e-003  ,3.715211055644e+000  ,0.000000000000e+000  
  5.502560011884e-003  ,3.712682368270e+000  ,0.000000000000e+000  
  5.503200022717e-003  ,3.707630155073e+000  ,0.000000000000e+000  
  5.504200045606e-003  ,3.699749783286e+000  ,0.000000000000e+000  
  5.505200068494e-003  ,3.691886160813e+000  ,0.000000000000e+000  
  5.506200091382e-003  ,3.684039252053e+000  ,0.000000000000e+000  
  5.507200114270e-003  ,3.676209021482e+000  ,0.000000000000e+000  
  5.508200137158e-003  ,3.668395433653e+000  ,0.000000000000e+000  
  5.509200160047e-003  ,3.660598453191e+000  ,0.000000000000e+000  
  5.510200182935e-003  ,3.652818044798e+000  ,0.000000000000e+000  
  5.511200205823e-003  ,3.645054173253e+000  ,0.000000000000e+000  
  5.512200228711e-003  ,3.637306803405e+000  ,0.000000000000e+000  
  5.513200251599e-003  ,3.629575900182e+000  ,0.000000000000e+000  
  5.514200274487e-003  ,3.621861428585e+000  ,0.000000000000e+000  
  5.515200297376e-003  ,3.614163353690e+000  ,0.000000000000e+000  
  5.516200320264e-003  ,3.606481640646e+000  ,0.000000000000e+000  
  5.517200343152e-003  ,3.598816254676e+000  ,0.000000000000e+000  
  5.518200366040e-003  ,3.591167161079e+000  ,0.000000000000e+000  
  5.519200388928e-003  ,3.583534325225e+000  ,0.000000000000e+000  
  5.520200411817e-003  ,3.575917712561e+000  ,0.000000000000e+000  
  5.521200434705e-003  ,3.568317288604e+000  ,0.000000000000e+000  
  5.522200457593e-003  ,3.560733018946e+000  ,0.000000000000e+000  
  5.523200480481e-003  ,3.553164869251e+000  ,0.000000000000e+000  
  5.524200503369e-003  ,3.545612805259e+000  ,0.000000000000e+000  
  5.525200526257e-003  ,3.538076792780e+000  ,0.000000000000e+000  
  5.526200549146e-003  ,3.530556797696e+000  ,0.000000000000e+000  
  5.527200572034e-003  ,3.523052785964e+000  ,0.000000000000e+000  
  5.528200594922e-003  ,3.515564723612e+000  ,0.000000000000e+000  
  5.529200617810e-003  ,3.508092576741e+000  ,0.000000000000e+000  
  5.530200640698e-003  ,3.500636311522e+000  ,0.000000000000e+000  
  5.531200663587e-003  ,3.493195894201e+000  ,0.000000000000e+000  
  5.532200686475e-003  ,3.485771291094e+000  ,0.000000000000e+000  
  5.533200709363e-003  ,3.478362468587e+000  ,0.000000000000e+000  
  5.534200732251e-003  ,3.470969393141e+000  ,0.000000000000e+000  
  5.535200755139e-003  ,3.463592031286e+000  ,0.000000000000e+000  
  5.536200778028e-003  ,3.456230349623e+000  ,0.000000000000e+000  
  5.537200800916e-003  ,3.448884314825e+000  ,0.000000000000e+000  
  5.538200823804e-003  ,3.441553893636e+000  ,0.000000000000e+000  
  5.539200846692e-003  ,3.434239052869e+000  ,0.000000000000e+000  
  5.540200869580e-003  ,3.426939759409e+000  ,0.000000000000e+000  
  5.541200892468e-003  ,3.419655980211e+000  ,0.000000000000e+000  
  5.542200915357e-003  ,3.412387682301e+000  ,0.000000000000e+000  
  5.543200938245e-003  ,3.405134832774e+000  ,0.000000000000e+000  
  5.544200961133e-003  ,3.397897398794e+000  ,0.000000000000e+000  
  5.545200984021e-003  ,3.390675347598e+000  ,0.000000000000e+000  
  5.546201006909e-003  ,3.383468646490e+000  ,0.000000000000e+000  
  5.547201029798e-003  ,3.376277262843e+000  ,0.000000000000e+000  
  5.548201052686e-003  ,3.369101164102e+000  ,0.000000000000e+000  
  5.549201075574e-003  ,3.361940317780e+000  ,0.000000000000e+000  
  5.550201098462e-003  ,3.354794691457e+000  ,0.000000000000e+000  
  5.551201121350e-003  ,3.347664252786e+000  ,0.000000000000e+000  
  5.552201144238e-003  ,3.340548969484e+000  ,0.000000000000e+000  
  5.553201167127e-003  ,3.333448809341e+000  ,0.000000000000e+000  
  5.554201190015e-003  ,3.326363740213e+000  ,0.000000000000e+000  
  5.555201212903e-003  ,3.319293730024e+000  ,0.000000000000e+000  
  5.556201235791e-003  ,3.312238746769e+000  ,0.000000000000e+000  
  5.557201258679e-003  ,3.305198758506e+000  ,0.000000000000e+000  
  5.558201281568e-003  ,3.298173733367e+000  ,0.000000000000e+000  
  5.559201304456e-003  ,3.291163639547e+000  ,0.000000000000e+000  
  5.560201327344e-003  ,3.284168445310e+000  ,0.000000000000e+000  
  5.561201350232e-003  ,3.277188118989e+000  ,0.000000000000e+000  
  5.562201373120e-003  ,3.270222628983e+000  ,0.000000000000e+000  
  5.563201396008e-003  ,3.263271943757e+000  ,0.000000000000e+000  
  5.564201418897e-003  ,3.256336031844e+000  ,0.000000000000e+000  
  5.565201441785e-003  ,3.249414861846e+000  ,0.000000000000e+000  
  5.566201464673e-003  ,3.242508402428e+000  ,0.000000000000e+000  
  5.567201487561e-003  ,3.235616622325e+000  ,0.000000000000e+000  
  5.568201510449e-003  ,3.228739490335e+000  ,0.000000000000e+000  
  5.569201533338e-003  ,3.221876975326e+000  ,0.000000000000e+000  
  5.570201556226e-003  ,3.215029046230e+000  ,0.000000000000e+000  
  5.571201579114e-003  ,3.208195672044e+000  ,0.000000000000e+000  
  5.572201602002e-003  ,3.201376821834e+000  ,0.000000000000e+000  
  5.573201624890e-003  ,3.194572464730e+000  ,0.000000000000e+000  
  5.574201647778e-003  ,3.187782569927e+000  ,0.000000000000e+000  
  5.575201670667e-003  ,3.181007106685e+000  ,0.000000000000e+000  
  5.576201693555e-003  ,3.174246044333e+000  ,0.000000000000e+000  
  5.577201716443e-003  ,3.167499352261e+000  ,0.000000000000e+000  
  5.578201739331e-003  ,3.160766999926e+000  ,0.000000000000e+000  
  5.579201762219e-003  ,3.154048956850e+000  ,0.000000000000e+000  
  5.580201785108e-003  ,3.147345192620e+000  ,0.000000000000e+000  
  5.581201807996e-003  ,3.140655676885e+000  ,0.000000000000e+000  
  5.582201830884e-003  ,3.133980379362e+000  ,0.000000000000e+000  
  5.583201853772e-003  ,3.127319269832e+000  ,0.000000000000e+000  
  5.584201876660e-003  ,3.120672318137e+000  ,0.000000000000e+000  
  5.585201899549e-003  ,3.114039494186e+000  ,0.000000000000e+000  
  5.586201922437e-003  ,3.107420767952e+000  ,0.000000000000e+000  
  5.587201945325e-003  ,3.100816109470e+000  ,0.000000000000e+000  
  5.588201968213e-003  ,3.094225488841e+000  ,0.000000000000e+000  
  5.589201991101e-003  ,3.087648876227e+000  ,0.000000000000e+000  
  5.590202013989e-003  ,3.081086241856e+000  ,0.000000000000e+000  
  5.591202036878e-003  ,3.074537556017e+000  ,0.000000000000e+000  
  5.592202059766e-003  ,3.068002789063e+000  ,0.000000000000e+000  
  5.593202082654e-003  ,3.061481911410e+000  ,0.000000000000e+000  
  5.594202105542e-003  ,3.054974893538e+000  ,0.000000000000e+000  
  5.595202128430e-003  ,3.048481705989e+000  ,0.000000000000e+000  
  5.596202151319e-003  ,3.042002319366e+000  ,0.000000000000e+000  
  5.597202174207e-003  ,3.035536704337e+000  ,0.000000000000e+000  
  5.598202197095e-003  ,3.029084831630e+000  ,0.000000000000e+000  
  5.599202219983e-003  ,3.022646672038e+000  ,0.000000000000e+000  
  5.600202242871e-003  ,3.016222196413e+000  ,0.000000000000e+000  
  5.601202265759e-003  ,3.009811375672e+000  ,0.000000000000e+000  
  5.602202288648e-003  ,3.003414180791e+000  ,0.000000000000e+000  
  5.603202311536e-003  ,2.997030582809e+000  ,0.000000000000e+000  
  5.604202334424e-003  ,2.990660552827e+000  ,0.000000000000e+000  
  5.605202357312e-003  ,2.984304062007e+000  ,0.000000000000e+000  
  5.606202380200e-003  ,2.977961081572e+000  ,0.000000000000e+000  
  5.607202403089e-003  ,2.971631582806e+000  ,0.000000000000e+000  
  5.608202425977e-003  ,2.965315537055e+000  ,0.000000000000e+000  
  5.609202448865e-003  ,2.959012915725e+000  ,0.000000000000e+000  
  5.610202471753e-003  ,2.952723690284e+000  ,0.000000000000e+000  
  5.611202494641e-003  ,2.946447832259e+000  ,0.000000000000e+000  
  5.612202517529e-003  ,2.940185313237e+000  ,0.000000000000e+000  
  5.613202540418e-003  ,2.933936104869e+000  ,0.000000000000e+000  
  5.614202563306e-003  ,2.927700178863e+000  ,0.000000000000e+000  
  5.615202586194e-003  ,2.921477506988e+000  ,0.000000000000e+000  
  5.616202609082e-003  ,2.915268061072e+000  ,0.000000000000e+000  
  5.617202631970e-003  ,2.909071813005e+000  ,0.000000000000e+000  
  5.618202654859e-003  ,2.902888734736e+000  ,0.000000000000e+000  
  5.619202677747e-003  ,2.896718798273e+000  ,0.000000000000e+000  
  5.620202700635e-003  ,2.890561975683e+000  ,0.000000000000e+000  
  5.621202723523e-003  ,2.884418239094e+000  ,0.000000000000e+000  
  5.622202746411e-003  ,2.878287560693e+000  ,0.000000000000e+000  
  5.623202769299e-003  ,2.872169912724e+000  ,0.000000000000e+000  
  5.624202792188e-003  ,2.866065267492e+000  ,0.000000000000e+000  
  5.625202815076e-003  ,2.859973597360e+000  ,0.000000000000e+000  
  5.626202837964e-003  ,2.853894874752e+000  ,0.000000000000e+000  
  5.627202860852e-003  ,2.847829072146e+000  ,0.000000000000e+000  
  5.628202883740e-003  ,2.841776162084e+000  ,0.000000000000e+000  
  5.629202906629e-003  ,2.835736117161e+000  ,0.000000000000e+000  
  5.630202929517e-003  ,2.829708910034e+000  ,0.000000000000e+000  
  5.631202952405e-003  ,2.823694513418e+000  ,0.000000000000e+000  
  5.632202975293e-003  ,2.817692900083e+000  ,0.000000000000e+000  
  5.633202998181e-003  ,2.811704042860e+000  ,0.000000000000e+000  
  5.634203021070e-003  ,2.805727914636e+000  ,0.000000000000e+000  
  5.635203043958e-003  ,2.799764488357e+000  ,0.000000000000e+000  
  5.636203066846e-003  ,2.793813737025e+000  ,0.000000000000e+000  
  5.637203089734e-003  ,2.787875633700e+000  ,0.000000000000e+000  
  5.638203112622e-003  ,2.781950151500e+000  ,0.000000000000e+000  
  5.639203135510e-003  ,2.776037263598e+000  ,0.000000000000e+000  
